client_id,Vehicles_Passed,Time_Of_Day,Day_Of_Week,Traffic_Level
City_3,348,20,Sun,Medium
City_3,665,11,Mon,Medium
City_3,1193,19,Thu,Medium
City_3,560,20,Sun,Medium
City_3,416,2,Sat,Medium
City_3,676,23,Fri,Low
City_3,556,17,Mon,Medium
City_3,1581,11,Wed,High
City_3,744,3,Thu,Medium
City_3,1707,15,Mon,Medium
City_3,1211,14,Tue,Medium
City_3,677,4,Wed,High
City_3,197,6,Fri,Low
City_3,145,23,Sun,Low
City_3,815,19,Thu,Medium
City_3,800,8,Sun,Medium
City_3,908,20,Sun,Medium
City_3,1967,15,Sun,Low
City_3,298,10,Thu,Low
City_3,1706,12,Mon,Medium
City_3,990,17,Sat,Low
City_3,275,22,Thu,High
City_3,1609,1,Thu,High
City_3,1890,8,Fri,Medium
City_3,1300,16,Sun,Low
City_3,1810,10,Mon,Medium
City_3,1775,22,Mon,Medium
City_3,736,23,Sun,Medium
City_3,1944,22,Tue,Low
City_3,1107,1,Mon,Medium
City_3,936,13,Sun,Medium
City_3,1187,8,Sat,Medium
City_3,267,2,Thu,High
City_3,218,10,Tue,Low
City_3,228,14,Fri,Medium
City_3,309,16,Mon,Medium
City_3,1051,21,Thu,Low
City_3,188,15,Thu,Medium
City_3,349,0,Sun,Medium
City_3,772,7,Sat,High
City_3,1634,14,Mon,High
City_3,308,18,Sat,Low
City_3,1598,3,Tue,Medium
City_3,1716,21,Thu,Medium
City_3,1984,15,Mon,Low
City_3,1846,8,Fri,Medium
City_3,1025,14,Thu,High
City_3,1705,5,Sun,Medium
City_3,1893,4,Wed,Medium
City_3,630,22,Sun,Medium
City_3,121,0,Tue,Medium
City_3,1288,11,Tue,Medium
City_3,508,21,Fri,Low
City_3,1149,21,Fri,High
City_3,465,10,Thu,Medium
City_3,1389,15,Wed,Medium
City_3,1880,3,Wed,Low
City_3,302,5,Thu,Medium
City_3,1946,23,Fri,Low
City_3,860,2,Sun,High
City_3,1007,2,Mon,Low
City_3,1833,10,Thu,Medium
City_3,1124,11,Wed,Medium
City_3,561,16,Wed,High
City_3,987,10,Sun,Medium
City_3,392,0,Mon,Low
City_3,1581,17,Tue,Low
City_3,688,3,Mon,High
City_3,1171,18,Tue,Medium
City_3,691,11,Mon,Medium
City_3,1581,4,Thu,Medium
City_3,1468,18,Thu,Medium
City_3,477,6,Tue,Medium
City_3,392,10,Mon,Low
City_3,550,1,Wed,Medium
City_3,1285,13,Tue,Medium
City_3,1362,17,Fri,Low
City_3,991,10,Sun,High
City_3,560,11,Sun,Low
City_3,1605,21,Fri,Medium
City_3,1071,16,Sat,Low
City_3,1794,18,Fri,Low
City_3,1798,7,Fri,Medium
City_3,1151,11,Mon,Low
City_3,627,11,Sun,Medium
City_3,716,12,Sun,Medium
City_3,766,3,Wed,Medium
City_3,570,5,Wed,Medium
City_3,1795,14,Sat,Low
City_3,1853,1,Mon,Medium
City_3,1213,5,Wed,High
City_3,1239,8,Thu,Low
City_3,570,11,Thu,Low
City_3,1329,21,Mon,High
City_3,1038,3,Wed,Medium
City_3,681,16,Mon,Low
City_3,617,5,Thu,Low
City_3,1467,23,Tue,High
