client_id,Source_IP_Encoded,Bytes_Sent,Protocol_Type,Session_Length_sec,Intrusion
Network_2,965619,15990,ICMP,491,0
Network_2,841022,59027,UDP,329,0
Network_2,645754,41803,UDP,214,0
Network_2,382905,48677,UDP,362,0
Network_2,318266,14147,TCP,46,0
Network_2,830324,1933,UDP,509,0
Network_2,801157,43330,TCP,472,0
Network_2,183848,58882,TCP,427,0
Network_2,607354,81063,UDP,419,0
Network_2,474419,86193,TCP,437,0
Network_2,391869,26031,UDP,285,0
Network_2,265002,81037,ICMP,414,0
Network_2,845143,79100,ICMP,530,0
Network_2,470885,33824,UDP,591,0
Network_2,862966,72178,TCP,224,0
Network_2,961560,6787,UDP,451,0
Network_2,426669,64961,UDP,433,0
Network_2,260282,64410,TCP,522,0
Network_2,513780,39413,ICMP,412,0
Network_2,575256,83900,UDP,9,0
Network_2,491991,82919,TCP,145,0
Network_2,944461,22564,ICMP,483,0
Network_2,328559,93264,TCP,267,0
Network_2,800376,19181,ICMP,387,0
Network_2,579847,89548,TCP,580,0
Network_2,465686,34124,UDP,120,1
Network_2,459364,33188,TCP,219,0
Network_2,684195,9261,UDP,374,0
Network_2,209001,11448,ICMP,229,0
Network_2,359512,24149,TCP,175,0
Network_2,812911,62714,TCP,355,0
Network_2,800846,17744,ICMP,459,0
Network_2,206425,82241,TCP,337,0
Network_2,566637,34841,TCP,374,0
Network_2,150960,43923,TCP,115,0
Network_2,685645,5478,TCP,300,0
Network_2,792456,19109,UDP,288,0
Network_2,620244,77044,ICMP,118,0
Network_2,650664,89183,TCP,282,0
Network_2,369609,64595,ICMP,317,0
Network_2,715337,1315,TCP,155,0
Network_2,480625,60275,ICMP,284,0
Network_2,110690,1667,TCP,338,0
Network_2,839028,3174,ICMP,467,0
Network_2,764364,81452,TCP,276,0
Network_2,151704,74379,UDP,102,0
Network_2,905628,33548,TCP,593,0
Network_2,263385,8124,UDP,339,0
Network_2,481031,58950,TCP,120,0
Network_2,164739,38654,TCP,496,0
Network_2,749501,69957,TCP,371,0
Network_2,222428,18929,UDP,174,0
Network_2,327133,12519,TCP,59,0
Network_2,889873,1419,ICMP,307,0
Network_2,161439,99215,UDP,148,0
Network_2,659914,97475,TCP,243,0
Network_2,674193,18370,UDP,472,0
Network_2,604715,10132,TCP,153,0
Network_2,655584,98206,UDP,190,0
Network_2,732714,14867,UDP,60,0
Network_2,660826,43712,TCP,115,0
Network_2,473982,27545,ICMP,310,0
Network_2,515953,95377,UDP,369,0
Network_2,881090,94519,UDP,328,0
Network_2,605143,17087,TCP,592,0
Network_2,408892,20593,TCP,537,0
Network_2,698549,54714,ICMP,204,0
Network_2,380840,81449,UDP,374,0
Network_2,717894,65606,TCP,520,0
Network_2,855140,46179,TCP,253,0
Network_2,648863,94920,UDP,144,0
Network_2,325727,14016,ICMP,554,0
Network_2,847858,99650,UDP,598,0
Network_2,937203,18754,ICMP,439,1
Network_2,216051,4102,ICMP,584,0
Network_2,599761,27684,TCP,399,0
Network_2,948971,68708,ICMP,6,0
Network_2,247848,49462,UDP,474,0
Network_2,698499,44317,ICMP,176,0
Network_2,329462,74946,UDP,182,0
Network_2,139364,68284,ICMP,24,0
Network_2,790511,25048,UDP,469,0
Network_2,736814,14387,TCP,247,0
Network_2,694311,14814,TCP,52,0
Network_2,190517,87401,ICMP,7,0
Network_2,963929,7269,UDP,55,0
Network_2,289211,65281,ICMP,272,0
Network_2,322062,95084,ICMP,387,0
Network_2,788914,78600,ICMP,91,0
Network_2,324369,18926,TCP,2,0
Network_2,549976,16459,TCP,147,0
Network_2,292168,18230,ICMP,14,0
Network_2,914550,91020,TCP,514,0
Network_2,396814,11850,TCP,245,0
Network_2,412154,14887,ICMP,209,0
Network_2,468557,67858,UDP,546,0
Network_2,822023,13855,ICMP,333,0
Network_2,684209,58308,TCP,538,0
Network_2,174084,35646,TCP,442,0
Network_2,244103,75685,ICMP,200,0
Network_2,260082,51095,ICMP,277,0
Network_2,689987,14197,UDP,422,0
Network_2,568273,75213,TCP,240,1
Network_2,754080,17964,ICMP,29,0
Network_2,907457,99652,UDP,566,1
Network_2,688163,38929,ICMP,325,0
Network_2,105515,59650,ICMP,483,0
Network_2,376714,18343,TCP,146,0
Network_2,918742,81960,UDP,409,0
Network_2,231118,95826,TCP,489,0
Network_2,101286,32676,UDP,243,1
Network_2,990188,85079,TCP,474,1
Network_2,840824,74694,UDP,224,0
Network_2,633958,6072,TCP,158,0
Network_2,478908,51083,TCP,27,0
Network_2,108724,23940,UDP,98,0
Network_2,360649,58988,ICMP,386,0
Network_2,151075,11816,TCP,591,0
Network_2,824688,18809,ICMP,308,1
Network_2,115895,62123,UDP,93,0
Network_2,424883,87517,UDP,245,0
Network_2,408532,26753,TCP,417,0
Network_2,206734,818,UDP,93,0
Network_2,574531,98241,UDP,242,0
Network_2,931430,19543,ICMP,484,0
Network_2,495236,65238,ICMP,542,0
Network_2,293301,51256,TCP,489,0
Network_2,676339,55513,ICMP,95,0
Network_2,798583,67497,UDP,146,0
Network_2,396732,88687,TCP,332,0
Network_2,712540,67642,UDP,362,0
Network_2,929211,73011,ICMP,72,0
Network_2,207801,63387,UDP,439,0
Network_2,144754,88433,ICMP,327,0
Network_2,451121,13125,ICMP,84,0
Network_2,709238,17559,TCP,104,0
Network_2,379999,65978,TCP,352,0
Network_2,957695,78647,TCP,264,0
Network_2,167170,73944,TCP,598,0
Network_2,137487,4948,TCP,580,0
Network_2,226265,77001,TCP,310,0
Network_2,179285,89948,TCP,366,0
Network_2,517438,95968,TCP,59,0
Network_2,636913,54219,ICMP,289,0
Network_2,371481,76622,TCP,36,0
Network_2,872554,3797,ICMP,377,0
Network_2,107919,26102,UDP,404,0
Network_2,749574,88378,UDP,508,0
Network_2,813379,93461,UDP,384,0
Network_2,319625,89114,TCP,307,0
Network_2,223041,1100,ICMP,536,0
Network_2,727549,47846,UDP,30,0
Network_2,898414,53968,UDP,371,0
Network_2,654776,59616,UDP,514,0
Network_2,435206,37554,UDP,17,0
Network_2,555813,71225,TCP,73,0
Network_2,587447,7090,UDP,276,0
Network_2,425087,93097,ICMP,293,0
Network_2,175859,4473,TCP,306,0
Network_2,963827,46265,ICMP,335,0
Network_2,822620,99983,UDP,396,0
Network_2,120024,42125,TCP,476,0
Network_2,632326,62549,TCP,464,0
Network_2,582672,20334,ICMP,123,0
Network_2,418669,55962,UDP,435,1
Network_2,805471,64588,ICMP,383,0
Network_2,141523,41706,TCP,519,0
Network_2,948742,25480,UDP,224,0
Network_2,940542,23401,TCP,292,0
Network_2,931741,39410,ICMP,3,0
Network_2,914429,50775,TCP,418,0
Network_2,764435,42156,TCP,40,0
Network_2,548658,95780,ICMP,316,0
Network_2,730006,16378,ICMP,437,0
Network_2,980988,66001,ICMP,281,0
Network_2,329982,95051,UDP,38,0
Network_2,852765,63735,UDP,101,0
Network_2,966496,30529,TCP,129,1
Network_2,822922,32701,TCP,195,0
Network_2,700513,71054,TCP,430,0
Network_2,229628,22140,UDP,318,0
Network_2,219523,62339,ICMP,356,0
Network_2,894858,29810,ICMP,454,0
Network_2,714015,60968,ICMP,420,0
Network_2,896964,45762,TCP,215,0
Network_2,333906,66274,UDP,149,0
Network_2,513268,5131,ICMP,331,0
Network_2,202765,94229,TCP,37,0
Network_2,896658,54992,UDP,486,0
Network_2,297683,73634,UDP,208,0
Network_2,839846,11932,UDP,140,0
Network_2,120537,28843,UDP,449,0
Network_2,257158,31684,ICMP,45,0
Network_2,131085,96948,ICMP,294,0
Network_2,250030,51848,TCP,251,0
Network_2,270197,87135,UDP,35,0
Network_2,618370,39631,UDP,265,0
Network_2,170592,4193,TCP,279,0
Network_2,493939,18102,ICMP,43,0
Network_2,356687,46875,ICMP,437,0
Network_2,612958,75880,UDP,398,0
Network_2,457872,74072,TCP,364,0
Network_2,419658,62249,TCP,352,0
Network_2,904190,58839,TCP,170,1
Network_2,421297,96976,TCP,113,0
Network_2,840800,32291,ICMP,84,0
Network_2,677708,72061,TCP,145,0
Network_2,258016,99975,UDP,126,0
Network_2,876077,92276,ICMP,466,0
Network_2,752280,28984,ICMP,486,0
Network_2,270726,2784,ICMP,195,0
Network_2,414814,6715,UDP,52,0
Network_2,829242,62259,TCP,195,0
Network_2,893996,91344,UDP,253,0
Network_2,612613,34556,UDP,499,0
Network_2,100999,97241,ICMP,21,0
Network_2,318680,9770,UDP,304,0
Network_2,200440,68963,ICMP,587,1
Network_2,120784,53471,TCP,217,0
Network_2,786610,4879,UDP,368,0
Network_2,945244,67998,TCP,496,0
Network_2,709102,78163,ICMP,384,0
Network_2,280968,57044,TCP,372,0
Network_2,611768,16319,UDP,287,0
Network_2,644515,72473,TCP,18,0
Network_2,114303,39360,ICMP,208,0
Network_2,443858,70450,UDP,559,0
Network_2,837116,8743,ICMP,445,0
Network_2,207459,62162,ICMP,126,0
Network_2,291171,34335,UDP,188,0
Network_2,778490,83970,ICMP,319,0
Network_2,220397,68357,ICMP,71,0
Network_2,949943,34585,UDP,404,0
Network_2,414851,86717,UDP,161,0
Network_2,723089,63401,TCP,85,0
Network_2,158921,52224,UDP,291,0
Network_2,596149,5147,TCP,476,0
Network_2,672166,89810,TCP,222,0
Network_2,198402,34774,ICMP,186,0
Network_2,376260,32007,ICMP,236,0
Network_2,912988,73147,UDP,176,0
Network_2,296036,74844,UDP,519,0
Network_2,209525,5886,ICMP,187,0
Network_2,793401,84518,TCP,538,0
Network_2,245246,21313,UDP,511,0
Network_2,675847,15538,TCP,553,1
Network_2,391488,11027,TCP,437,0
Network_2,965345,77476,ICMP,543,0
Network_2,148071,25274,UDP,423,0
Network_2,298749,56672,TCP,297,0
Network_2,275877,99121,UDP,403,0
Network_2,851268,96307,ICMP,69,1
Network_2,263462,85277,TCP,341,0
Network_2,568401,91976,UDP,472,0
Network_2,319929,72151,TCP,533,0
Network_2,694510,39967,UDP,583,0
Network_2,377425,24798,ICMP,498,0
Network_2,137912,70808,ICMP,45,0
Network_2,231808,30094,UDP,406,0
Network_2,247316,7163,UDP,234,0
Network_2,694443,64737,TCP,386,0
Network_2,678379,11066,ICMP,514,0
Network_2,724779,45444,TCP,95,0
Network_2,437627,78351,TCP,584,0
Network_2,668717,94841,UDP,293,0
Network_2,565390,854,ICMP,17,0
Network_2,294569,58406,TCP,564,0
Network_2,426944,15444,TCP,466,0
Network_2,146443,28274,ICMP,446,0
Network_2,244670,91820,TCP,427,0
Network_2,770518,96035,TCP,455,0
Network_2,291035,27649,ICMP,496,0
Network_2,230900,97440,UDP,160,0
Network_2,685945,42242,UDP,521,0
Network_2,683705,82910,UDP,397,0
Network_2,206866,78414,ICMP,460,0
Network_2,319924,96844,ICMP,342,0
Network_2,962919,76619,ICMP,588,0
Network_2,154159,21818,UDP,23,0
Network_2,421217,39541,UDP,166,0
Network_2,920891,55044,ICMP,368,1
Network_2,502034,2805,ICMP,335,0
Network_2,546323,68330,UDP,178,1
Network_2,727788,68121,UDP,121,0
Network_2,241995,50911,ICMP,12,0
Network_2,200720,22815,TCP,54,0
Network_2,703471,40432,UDP,587,0
Network_2,844834,67744,TCP,435,0
Network_2,514227,19914,ICMP,116,0
Network_2,546748,26887,UDP,96,0
Network_2,911890,10700,TCP,510,0
Network_2,693687,47456,TCP,129,0
Network_2,783085,20695,UDP,393,0
Network_2,828520,38539,ICMP,466,0
Network_2,809542,37637,TCP,348,0
Network_2,941060,82652,TCP,72,0
Network_2,945647,6425,UDP,287,0
Network_2,736347,98811,TCP,35,0
Network_2,625991,5727,TCP,155,0
Network_2,883577,5161,ICMP,223,1
Network_2,414044,25477,TCP,347,0
Network_2,625139,4368,ICMP,342,0
Network_2,691610,78899,UDP,503,0
Network_2,221471,38574,TCP,427,0
Network_2,759276,33926,UDP,180,0
Network_2,487168,84123,TCP,441,0
Network_2,967789,74463,UDP,223,0
Network_2,939594,33890,ICMP,62,0
Network_2,564597,6208,UDP,550,0
Network_2,809550,39774,TCP,572,0
Network_2,384099,65066,ICMP,287,0
Network_2,810541,11976,UDP,181,0
Network_2,216200,27518,UDP,298,0
Network_2,275767,5504,UDP,402,0
Network_2,339755,87783,UDP,303,0
Network_2,919209,81268,TCP,500,0
Network_2,234774,48510,TCP,127,0
Network_2,442460,14026,TCP,240,0
Network_2,591256,42385,TCP,417,0
Network_2,267107,39374,ICMP,279,0
Network_2,503206,4614,UDP,373,0
Network_2,861247,77614,UDP,198,1
Network_2,700907,98997,TCP,132,1
Network_2,756126,77996,UDP,445,0
Network_2,138756,90210,ICMP,519,0
Network_2,483929,12336,TCP,183,0
Network_2,434793,87080,ICMP,28,0
Network_2,467994,99290,ICMP,249,0
Network_2,387987,25053,ICMP,214,0
Network_2,848578,30697,ICMP,69,0
Network_2,376017,99360,ICMP,292,0
Network_2,489445,59019,TCP,212,0
Network_2,655775,63834,UDP,330,0
Network_2,289665,37526,TCP,493,0
Network_2,723062,95048,ICMP,193,0
Network_2,373637,14935,UDP,30,0
Network_2,428719,53520,UDP,458,0
Network_2,372919,98392,UDP,240,0
Network_2,354053,58508,ICMP,567,0
Network_2,786888,86928,TCP,34,0
Network_2,477276,29351,ICMP,268,0
Network_2,186327,37369,UDP,458,0
Network_2,365695,27191,TCP,346,1
Network_2,578787,55437,TCP,297,0
Network_2,333396,91545,TCP,360,0
Network_2,484471,47531,ICMP,65,0
Network_2,137172,9269,UDP,201,0
Network_2,769478,40124,ICMP,151,0
Network_2,804741,73134,UDP,181,0
Network_2,375925,71971,UDP,404,0
Network_2,297664,3140,ICMP,460,0
Network_2,628715,81997,UDP,416,0
Network_2,704443,78627,TCP,254,0
Network_2,651749,55366,UDP,142,0
Network_2,902114,56190,ICMP,24,0
Network_2,622846,26301,UDP,2,1
Network_2,545181,50786,UDP,76,1
Network_2,443669,96006,UDP,211,0
Network_2,280430,58957,UDP,65,0
Network_2,310819,57417,TCP,441,0
Network_2,541062,93313,ICMP,293,0
Network_2,751964,39113,TCP,422,0
Network_2,683310,10211,TCP,257,0
Network_2,509824,25978,TCP,294,0
Network_2,672068,45998,ICMP,182,0
Network_2,528639,38669,TCP,267,0
Network_2,199104,99796,UDP,508,0
Network_2,345259,26000,UDP,103,0
Network_2,594776,19066,TCP,57,0
Network_2,809514,33961,TCP,14,1
Network_2,604273,50675,UDP,27,0
Network_2,696287,53966,UDP,170,0
Network_2,790594,3687,UDP,69,0
Network_2,795902,44476,TCP,149,1
Network_2,634720,44764,TCP,162,0
Network_2,152175,6077,UDP,553,0
Network_2,820312,95028,ICMP,438,0
Network_2,969052,42609,UDP,200,0
Network_2,584873,12726,ICMP,246,0
Network_2,667044,38911,TCP,349,1
Network_2,650684,59159,ICMP,369,0
Network_2,738762,64056,TCP,77,0
Network_2,466681,43883,TCP,194,0
Network_2,262128,55903,ICMP,511,0
Network_2,843709,40226,ICMP,245,0
Network_2,744431,26748,UDP,438,0
Network_2,229471,29123,TCP,262,0
Network_2,629356,19480,ICMP,234,0
Network_2,686861,53718,TCP,562,0
Network_2,614886,90466,ICMP,211,0
Network_2,537436,89772,TCP,454,0
Network_2,896320,15618,ICMP,230,1
Network_2,396671,20699,UDP,36,1
Network_2,775115,4884,ICMP,458,0
Network_2,228508,18006,UDP,563,0
Network_2,783732,82048,TCP,304,0
Network_2,352654,89415,ICMP,559,0
Network_2,703054,82335,TCP,365,0
Network_2,632624,1566,TCP,15,0
Network_2,407253,59091,ICMP,133,0
Network_2,165745,86757,ICMP,210,0
Network_2,588518,75041,UDP,449,0
Network_2,757491,59292,ICMP,486,0
Network_2,467392,81581,TCP,160,0
Network_2,188625,34496,ICMP,515,0
Network_2,462896,4894,TCP,510,0
Network_2,417491,34275,TCP,540,0
Network_2,960065,4570,UDP,370,0
Network_2,174991,81095,UDP,180,0
Network_2,997108,6392,ICMP,301,0
Network_2,892511,98865,TCP,496,0
Network_2,466421,25806,ICMP,179,0
Network_2,713441,14508,TCP,387,0
Network_2,141295,60479,ICMP,51,0
Network_2,934819,49862,ICMP,596,0
Network_2,327573,23004,ICMP,452,0
Network_2,243606,72540,UDP,348,0
Network_2,448440,4122,TCP,46,0
Network_2,424404,34661,ICMP,402,0
Network_2,332790,72312,UDP,268,0
Network_2,504434,29173,TCP,241,0
Network_2,246980,64298,TCP,217,0
Network_2,196600,43585,ICMP,430,0
Network_2,765214,77506,UDP,597,0
Network_2,598864,89936,ICMP,310,0
Network_2,381679,73095,ICMP,453,0
Network_2,879462,61123,TCP,194,0
Network_2,737644,24899,UDP,348,0
Network_2,223611,86817,TCP,121,0
Network_2,613323,19486,UDP,214,0
Network_2,863029,97007,TCP,575,0
Network_2,293216,36212,TCP,73,0
Network_2,984369,80366,TCP,52,1
Network_2,356626,9941,UDP,19,0
Network_2,653270,23550,UDP,85,0
Network_2,884386,5366,ICMP,405,0
Network_2,234744,29679,TCP,350,0
Network_2,432691,56982,ICMP,21,0
Network_2,971004,65014,ICMP,180,0
Network_2,625418,9408,TCP,430,0
Network_2,766736,88940,ICMP,284,0
Network_2,371197,90238,TCP,440,0
Network_2,950631,52136,UDP,119,0
Network_2,338515,41239,TCP,58,1
Network_2,984455,77071,UDP,469,0
Network_2,844627,55599,ICMP,164,0
Network_2,558173,20957,ICMP,423,0
Network_2,121169,54531,ICMP,564,0
Network_2,332450,1612,UDP,51,0
Network_2,295580,9171,TCP,247,0
Network_2,791922,19327,ICMP,465,0
Network_2,733845,48935,ICMP,498,0
Network_2,443344,96043,UDP,543,0
Network_2,238474,31033,ICMP,475,0
Network_2,359436,58872,ICMP,433,0
Network_2,953639,33027,ICMP,280,0
Network_2,639958,1193,TCP,325,0
Network_2,342413,8158,ICMP,532,0
Network_2,302805,39103,TCP,144,0
Network_2,463397,8982,TCP,499,0
Network_2,183334,61249,UDP,278,0
Network_2,417506,94392,ICMP,59,0
Network_2,979100,64163,TCP,102,0
Network_2,836147,91208,UDP,496,0
Network_2,918886,44513,UDP,305,0
Network_2,227562,24548,UDP,457,1
Network_2,690672,52649,TCP,365,0
Network_2,406333,81299,UDP,228,0
Network_2,471662,20394,TCP,462,1
Network_2,852326,61781,ICMP,192,0
Network_2,880751,81711,TCP,29,0
Network_2,690895,62206,ICMP,146,0
Network_2,852628,60340,ICMP,427,0
Network_2,443532,69391,ICMP,539,0
Network_2,651333,26007,TCP,219,1
Network_2,661265,71885,UDP,475,0
Network_2,835289,19235,UDP,315,0
Network_2,127534,22626,UDP,584,0
Network_2,278168,33269,ICMP,40,0
Network_2,934247,14776,TCP,512,0
Network_2,174185,73527,ICMP,586,0
Network_2,249276,36710,ICMP,256,0
Network_2,206424,56917,UDP,20,0
Network_2,819087,82795,TCP,387,0
Network_2,225243,63350,TCP,447,0
Network_2,512899,40484,ICMP,302,0
Network_2,717098,56411,TCP,469,0
Network_2,475323,71632,UDP,9,0
Network_2,952610,15476,TCP,306,0
Network_2,890301,96649,TCP,490,0
Network_2,633385,34260,ICMP,323,0
Network_2,723918,47387,ICMP,354,0
Network_2,547962,78150,TCP,508,0
Network_2,673849,84074,ICMP,418,0
Network_2,983919,55497,UDP,518,0
Network_2,474547,39319,TCP,528,0
Network_2,268391,65776,TCP,250,0
Network_2,943376,65187,UDP,412,1
Network_2,534836,23502,UDP,515,0
Network_2,653732,64210,TCP,577,0
Network_2,389495,71534,UDP,274,0
Network_2,250883,5553,TCP,169,0
Network_2,661381,34785,TCP,194,0
Network_2,212563,83719,TCP,215,0
Network_2,653851,97331,UDP,133,0
Network_2,207676,5908,ICMP,356,0
Network_2,671265,85950,TCP,502,0
Network_2,817030,10293,UDP,145,0
Network_2,239552,71507,UDP,534,0
Network_2,783500,78693,UDP,419,0
Network_2,392202,53001,TCP,217,0
Network_2,197768,73540,ICMP,519,0
Network_2,199783,47892,TCP,356,0
Network_2,956633,43116,UDP,48,0
Network_2,307512,9516,TCP,224,0
Network_2,629771,25067,UDP,468,0
Network_2,398206,89547,ICMP,42,0
Network_2,470725,65348,TCP,364,0
Network_2,994639,13297,ICMP,304,0
Network_2,943829,9568,ICMP,42,0
Network_2,210225,41050,ICMP,342,0
Network_2,938872,90651,ICMP,493,1
Network_2,287676,29129,ICMP,303,0
Network_2,877431,93316,TCP,50,0
Network_2,235556,79538,ICMP,429,0
Network_2,497754,20310,TCP,592,0
Network_2,111615,90068,UDP,392,0
Network_2,661552,37486,ICMP,592,0
Network_2,816755,86589,ICMP,503,0
Network_2,898406,19108,TCP,541,0
Network_2,996875,71188,UDP,126,0
Network_2,254588,37897,ICMP,218,0
Network_2,816459,30946,UDP,195,0
Network_2,382512,87169,TCP,397,0
Network_2,711487,42913,UDP,51,1
Network_2,962827,95591,ICMP,540,0
Network_2,360961,50013,ICMP,563,0
Network_2,468250,92886,TCP,220,0
Network_2,822912,33893,UDP,351,0
Network_2,857005,16947,UDP,152,0
Network_2,449922,49116,TCP,32,0
Network_2,644681,93665,ICMP,586,0
Network_2,953650,99366,TCP,258,0
Network_2,983814,12977,UDP,264,0
Network_2,650705,86295,UDP,505,0
Network_2,577005,63867,UDP,345,0
Network_2,356810,32476,ICMP,369,0
Network_2,988375,81956,ICMP,539,0
Network_2,207601,59599,UDP,234,0
Network_2,106222,87836,TCP,47,0
Network_2,746558,72524,ICMP,261,0
Network_2,594568,35852,ICMP,108,0
Network_2,542610,2850,ICMP,116,0
Network_2,477877,79811,ICMP,490,0
Network_2,736913,13629,ICMP,130,0
Network_2,344451,34662,TCP,261,0
Network_2,309345,78850,ICMP,376,0
Network_2,792118,15361,UDP,348,0
Network_2,857370,86887,UDP,442,0
Network_2,810002,96433,TCP,444,0
Network_2,948109,91966,TCP,516,0
Network_2,629803,8420,ICMP,481,0
Network_2,505318,29225,UDP,575,0
Network_2,548055,64572,TCP,592,0
Network_2,186145,55531,TCP,417,0
Network_2,852233,64224,TCP,438,0
Network_2,606920,60746,UDP,136,0
Network_2,989888,42512,ICMP,57,0
Network_2,925788,51045,ICMP,371,0
Network_2,249115,53095,UDP,253,0
Network_2,819105,10757,ICMP,512,0
Network_2,454092,15362,ICMP,135,0
Network_2,996551,82692,ICMP,508,0
Network_2,665749,23471,UDP,86,0
Network_2,496367,96292,UDP,179,0
Network_2,342418,8700,UDP,2,0
Network_2,639573,61320,ICMP,265,0
Network_2,877458,7661,TCP,360,0
Network_2,336087,43100,TCP,154,0
Network_2,513876,43055,UDP,32,0
Network_2,641500,59473,UDP,297,0
Network_2,863300,3198,ICMP,357,0
Network_2,747736,39089,ICMP,545,0
Network_2,843042,78332,TCP,544,1
Network_2,143820,37458,TCP,277,0
Network_2,479801,52684,TCP,456,0
Network_2,226834,84792,UDP,419,1
Network_2,701910,94425,ICMP,446,0
Network_2,226391,92499,UDP,143,0
Network_2,391022,76821,ICMP,261,0
Network_2,804308,16609,UDP,362,0
Network_2,843697,63737,TCP,425,0
Network_2,551636,75648,UDP,399,0
Network_2,637772,40775,TCP,430,0
Network_2,648496,79324,ICMP,527,0
Network_2,234139,44747,ICMP,390,0
Network_2,345040,18116,ICMP,146,1
Network_2,713726,1039,TCP,24,0
Network_2,930429,68455,TCP,397,0
Network_2,795722,73276,UDP,525,0
Network_2,141451,50125,UDP,201,0
Network_2,262784,41928,TCP,214,0
Network_2,623179,72561,UDP,429,0
Network_2,682475,15225,UDP,7,0
Network_2,545768,96007,ICMP,4,0
Network_2,816839,44084,ICMP,556,0
Network_2,943030,23371,ICMP,164,0
Network_2,477504,44344,UDP,265,0
Network_2,605030,12146,ICMP,110,0
Network_2,236934,6715,TCP,279,0
Network_2,331265,24706,ICMP,123,0
Network_2,818674,27674,UDP,375,0
Network_2,238917,62487,TCP,376,0
Network_2,266378,41071,ICMP,19,0
Network_2,279812,72156,UDP,554,0
Network_2,974292,15708,TCP,107,0
Network_2,343073,92165,UDP,118,0
Network_2,952253,96272,TCP,19,0
Network_2,433369,38377,TCP,121,0
Network_2,966508,27609,ICMP,95,0
Network_2,262545,71985,UDP,310,0
Network_2,481095,75360,ICMP,402,0
Network_2,374615,98820,UDP,156,0
Network_2,879414,38498,ICMP,458,0
Network_2,762800,83225,TCP,587,0
Network_2,939467,11851,ICMP,581,0
Network_2,750032,10845,ICMP,219,1
Network_2,982270,17205,UDP,316,0
Network_2,294478,88288,TCP,541,0
Network_2,773294,66273,TCP,336,0
Network_2,689944,77308,TCP,184,0
Network_2,145944,84213,TCP,330,0
Network_2,617138,79365,ICMP,308,0
Network_2,670364,82302,TCP,16,0
Network_2,509605,98610,ICMP,15,0
Network_2,515146,73684,UDP,546,0
Network_2,186777,44381,ICMP,238,0
Network_2,180998,61734,ICMP,215,0
Network_2,597740,64108,UDP,552,0
Network_2,192903,25220,TCP,93,0
Network_2,727192,28744,UDP,75,0
